time,post_id,post_content,post_type,like,share,company
2014-10-16 15:10:59,fb.com/360450250740751_663754343743672,"小米行動電源10400 版本將在明天 10 月 17 日中午 12 點到貨！打算購買的用戶，建議你提前填寫儲存常用的收貨地址，並先將其他準備購買的商品提前放入購物車中。加速購買流程，現在就上 mi.com！

了解更多有關「行動電源開放購買」：http://goo.gl/NLfDUa",,729,54,MI
2014-10-16 10:26:30,fb.com/360450250740751_663603070425466,【小米服務升級】新增我的地址管理，讓你預先儲存多個常用地址，購物更方便更節省時間！明天要買行動電源嗎？建議你現在就進入「我的訂單」>「我的地址管理」預先填寫喔！,,364,3,MI
2014-10-15 16:11:50,fb.com/360450250740751_662938180491955,"久等啦！小米行動電源10400 版本將在10月17日中午12點到貨！準備購買的用戶，建議你現在就進入「我的訂單」>「我的地址管理」，提前填寫儲存你常用的收貨地址；購買方便又快速，一鍵搞定！

了解更多有關「行動電源開放購買」：http://goo.gl/NLfDUa",小米台灣 Mi Taiwan with 張麗芬.,1817,320,MI
2014-10-15 07:15:00,fb.com/360450250740751_662661257186314,每日好康，天天都有的驚喜！你喜歡今天的好康優惠嗎？ :),,375,3,MI
2014-10-13 22:42:08,fb.com/360450250740751_661356597316780,【系統升級公告】為了提供用戶更好的服務，小米官網將在 10 月 14 日 00:00-18:00 期間進行系統升級；升級期間，用戶將無法購買商品；升級之前成立的訂單則不受影響，用戶可以照常付款。明天的「每日好康」活動也將暫停一次。我們將提供更好的服務給您，敬請期待！,,327,3,MI
2014-10-13 12:00:00,fb.com/360450250740751_661007037351736,現在買紅米1S 白色版，就送你小米活塞耳機簡裝版（白色）和至簡翻蓋支架保護套（黑、藍任選），送完為止！紅米1S 的4.7 吋視網膜螢幕，解析度高達1280 x 720，不論是玩遊戲或看影片，都能讓你享受最鮮艷的色彩及高解析畫質。現在就到 mi.com 購買！,,375,8,MI
2014-10-13 08:40:00,fb.com/360450250740751_660931337359306,是的！每日好康又來了！這個星期一到五我們將持續帶給你更多不同的好康驚喜；等待新品的同時，先來看看今天的好康優惠是什麼吧 :),,200,2,MI
2014-10-12 10:15:00,fb.com/360450250740751_660305550755218,連續兩天宅在家看影集，晚上大吃大喝，昨天只走了8000步 😱。終結「收假症候群」，今天目標一萬步！你準備好明天上班了嗎？嘿嘿 😜,,337,2,MI
2014-10-11 10:40:00,fb.com/360450250740751_659653210820452,"帶著你的小米去旅行！國慶連假你在哪玩呢？👋 抬頭看看身邊的美麗風景，拿出你的小米手機拍照留念、和我們分享吧！我們要選出10位米粉，送出5個小米隨身WiFi＋5個米鍵！ 🎁🎁 

*分享這則貼文 + 留言貼上你拍的人文風景開心照
*告訴我們你使用哪一隻小米手機 + 拍攝地點和你在做什麼

三天連假快樂，活動到 10/12 23:59 截止喔",,435,78,MI
2014-10-10 10:00:00,fb.com/360450250740751_658970577555382,"雙十國慶，帶著小米去旅行！ 三天連假，大家計畫好出遊行程了嗎？不管是國內踏青、還是出國渡假，📷 📷 📷 拿出你的小米手機拍下旅程中最美好的景色和我們分享吧！我們要選出10位米粉，送出小米隨身WiFi喔！

*按讚並分享這則貼文
*留言貼上自己的攝影作品，並簡述拍攝地點和心情
（10/10 23:59 截止）

獎品加碼：把照片分享到 MIUI 論壇，還可以抽大獎喔 🎁 ：http://goo.gl/eR3ZYT",,356,38,MI
2014-10-09 12:00:00,fb.com/360450250740751_658291027623337,【十秒MIUI教學】#MIUI 另類照相法，取景、自拍更方便！,,207,6,MI
2014-10-09 09:00:43,fb.com/360450250740751_658239620961811,每日好康，天天都有的驚喜！在等待新品的同時，先來看看今天的好康優惠是什麼吧！ buy.mi.com/tw/seckill,,300,0,MI
2014-10-08 12:00:01,fb.com/360450250740751_657690584350048,#MIUI 其實有很多隱藏小技巧，例如計算機的數字答案可以直接長按複製等， 像我記憶力不好，真的超實用！留言推薦一下你最常用的小技巧吧！  B| ,,243,16,MI
2014-10-08 09:00:01,fb.com/360450250740751_657633114355795,別忘了，這星期一到五每天早上 11 點小米官網會推出一樣限量特價商品，以最優惠的價格回饋給米粉。每日好康，天天都有的驚喜！buy.mi.com/tw/seckill,,218,2,MI
2014-10-07 11:30:01,fb.com/360450250740751_656953754423731,【 #MIUI 學堂】有沒有人像我一樣 App 常常亂七八糟散落在桌面？MIUI內建的簡易桌面整理，只需進入桌面編輯模式，再搖一搖手機，桌面立即整齊，你也試一下吧  (y),,260,15,MI
2014-10-07 07:40:00,fb.com/360450250740751_656563554462751,每日好康，天天都有的驚喜！快看看今天 11 點的好康優惠是什麼？ buy.mi.com/tw/seckill ☺,,87,0,MI
2014-10-06 12:00:00,fb.com/360450250740751_655976937854746,影片中你認得出幾個 App 的聲音呢？全部都猜中的米粉就有機會得到米兔 1 隻！我們要送出 3 隻喔，活動到今晚 23:59 截止！「尋找App控」測試持續進行中～,,374,39,MI
2014-10-06 08:30:00,fb.com/360450250740751_655959607856479,每日好康，天天都有的驚喜！這個星期每天早上 11 點小米官網將推出多樣限量特價商品，以最優惠的價格回饋米粉朋友們。別錯過今天 11 點的好康優惠 ☺,,211,1,MI
2014-10-05 10:30:00,fb.com/360450250740751_655677987884641,你都是怎麼整理你的手機 App 呢？分享你的創意桌面給我們瞧瞧吧 😉 「尋找App控」測試持續進行中 http://goo.gl/k9To0M,,350,4,MI
2014-10-04 10:00:01,fb.com/360450250740751_654886677963772,✋ 看到這張圖有feel的，請舉手！1994年打Game Boy，隨身必備4顆3號電池XD；2014年玩遊戲，只要有一隻手機就足夠！和我們分享你的遊戲魂吧 http://goo.gl/k9To0M,,531,2,MI
2014-10-03 11:30:00,fb.com/360450250740751_654353378017102,【呼叫全台灣的App控】上廁所時，你第一個打開的 App 是____？ http://goo.gl/k9To0M,,173,1,MI
2014-10-03 08:00:01,fb.com/360450250740751_654279044691202,每日好康，天天都有的驚喜！今天早上 11 點小米官網推出的限量特價商品是  buy.mi.com/tw/seckill,,255,2,MI
2014-10-02 11:30:00,fb.com/360450250740751_653788841406889,【呼叫全台灣的App控】你是普通、厲害還是瘋狂？今天 20:00 前在底下留言裡分享你的結果截圖，就有機會得到超可愛米兔，我們總共送出三隻！快到 http://goo.gl/k9To0M 測測看你是哪種 App 控吧！ 😊,,259,20,MI
2014-10-02 08:30:01,fb.com/360450250740751_653710341414739,每日好康，天天都有的驚喜！這個星期一到五每天早上 11 點小米官網會推出一樣限量特價商品，以最優惠的價格回饋給米粉。來看看今天有什麼好康吧 buy.mi.com/tw/seckill 👀,,289,1,MI
2014-10-01 09:35:15,fb.com/360450250740751_653226924796414,每日好康，天天都有的驚喜！來看看今天早上 11 點小米官網推出的限量特價商品是什麼：buy.mi.com/tw/seckill,,329,3,MI
2014-09-30 12:00:07,fb.com/360450250740751_652743674844739,聽說如果是好朋友，連愛用的 App 都很像。現在就邀請你的死黨一起來玩「尋找 App 控」吧，看看你們是不是同一類型，別忘了和我們分享測驗結果喔！ http://goo.gl/k9To0M ☺,,310,2,MI
2014-09-30 09:33:25,fb.com/360450250740751_652698944849212,每日好康，天天都有的驚喜！這個星期一到五每天早上 11 點小米官網會推出一樣限量特價商品，以最優惠的價格回饋給米粉。來看看今天有什麼好康：buy.mi.com/tw/seckill 👀,,253,1,MI
2014-09-29 13:00:34,fb.com/360450250740751_652220694897037,【呼叫所有愛玩App的發燒友們！】你平常是不是很喜歡下載不同類型的 App 來玩呢？你知道自己是哪ㄧ種 App 控嗎？到「尋找 App 控」測測看自己是什麼類型吧 http://goo.gl/k9To0M  😎😎,,217,1,MI
2014-09-29 08:01:31,fb.com/360450250740751_652146571571116,每日好康，天天都有的驚喜！來看看今天早上 11 點小米官網推出的限量特價商品是什麼：buy.mi.com/tw/seckill 😉,,318,3,MI
2014-09-28 10:00:07,fb.com/360450250740751_651653751620398,今天星期天，米兔打算窩在家裡裝文青，你們呢？ 😎📕,,546,1,MI
2014-09-27 10:00:00,fb.com/360450250740751_650921571693616,你知道今天是國際兔兔日嗎？  謝謝所有米粉的支持，才能讓米兔到更多地方服務大家！你數得出來影片中米兔去了多少地方嗎？猜中正確答案就有機會得到米兔 1 隻！總共送出 3 隻（款式隨機） :),,807,74,MI
2014-09-26 12:03:11,fb.com/360450250740751_650677075051399,"【小米民調】下圖中哪些 App 你每天都會用？我選1E,2E,3E,7F...至少超過20個！如果你也有這麼多，你可能就是我們想找的人！想知道有什麼好玩的嗎？留意我們Facebook 吧！ 😉",,441,8,MI
2014-09-26 10:00:01,fb.com/360450250740751_650646535054453,前幾天@Picasso 和我們分享了他用小米手機 3 拍下愛車的照片，景深、銳利度跟解析度都讓人眼睛為之一亮！透過 HDR 模式拍攝就能保留很多細節以便於後製，真的很美！也和我們分享你用小米手機記錄的生活點滴吧，無論是影音還是照片 😊,,429,3,MI
2014-09-26 07:30:00,fb.com/360450250740751_650605538391886,每日好康，天天都有的驚喜！這個星期每天早上 11 點小米官網推出多樣限量特價商品，以最優惠的價格回饋米粉朋友們。別錯過今天 11 點的好康優惠 buy.mi.com/tw/seckill,,309,3,MI
2014-09-25 07:30:00,fb.com/360450250740751_650186238433816,每日好康，天天都有的驚喜！這個星期每天早上 11 點小米官網推出多樣限量特價商品，以最優惠的價格回饋米粉朋友們。今天 11 點，到 buy.mi.com/tw/seckill 把好康商品帶回家吧！,,402,3,MI
2014-09-24 16:54:58,fb.com/360450250740751_649899248462515,"🎉 小米 2/2S 特別版已經發佈了，有人更新了嗎？快來和我們分享你的 #MIUI6 螢幕截圖和使用心得吧！

不僅是圖示，MIUI 6讓小米 2/2S 更優秀：http://tw.miui.com/thread-12270-2-1.html",,560,10,MI
2014-09-24 07:00:01,fb.com/360450250740751_649633788489061,每日好康，天天都有的驚喜！這個星期每天早上 11 點小米官網將推出多樣限量特價商品，堅持以最優惠的價格回饋米粉朋友們，今天 11 點，好康在 buy.mi.com/tw/seckill 等你唷！ 😃,,432,2,MI
2014-09-23 15:37:05,fb.com/360450250740751_649320788520361,看看 @Albert Du 無私分享的 #MIUI 隱藏版彩蛋9成9成功之兩指神功刷法！ 👀 👏,,391,30,MI
2014-09-23 12:07:38,fb.com/360450250740751_649270238525416,#MIUI 隱藏版彩蛋  手殘教學！,,526,45,MI
2014-09-23 11:42:07,fb.com/360450250740751_649261571859616,#MIUI 隱藏彩蛋 🎈，有人發現了嗎 ? 成功叫出隱藏版彩蛋的米粉，歡迎截圖分享喔！溫馨提醒，玩之前音量記得調小聲點，嘿嘿... 😜,,460,4,MI
2014-09-23 08:15:23,fb.com/360450250740751_649200851865688,每日好康，天天都有的驚喜！本週一至週五每天早上 11 點小米官網將推出多樣限量特價商品，堅持以最優惠的價格回饋米粉朋友們。今天 11 點到 buy.mi.com/tw/seckill 把好康帶回家！別忘了好東西要和好朋友分享,,609,23,MI
2014-09-22 12:30:29,fb.com/360450250740751_648827225236384,即日起上小米官網購買小米手機 3 星空灰色，就送你價值$440 的至簡支架保護套（六色可選）+ 高透螢幕保護貼，送完為止！買小米手機 3 送保護配件組，就在 mi.com/tw/mi3,,448,6,MI
2014-09-22 09:49:28,fb.com/360450250740751_648782341907539,🔓🔓☔ 颱風天來腦力激盪一下吧！ㄧ般手機解鎖圖型應該不是Z、L就是7這種簡單易記的，有沒有人用過這麼複雜的啊…？徵求強者分享 + 踢館！,小米台灣 Mi Taiwan added 4 new photos.,533,25,MI
2014-09-21 11:15:18,fb.com/360450250740751_648299378622502,昨天（9/20）台北同城會線下活動：一塊平板的台中之旅，不畏風雨，圓滿結束囉 ☺ 你也想要不定期參加聚會活動、和其他米粉交流嗎？看看怎麼加入小米同城會：http://goo.gl/h1CqE4,小米台灣 Mi Taiwan with Mann Chun and 7 others.,501,5,MI
2014-09-20 11:00:00,fb.com/360450250740751_647819572003816,氣象局昨天晚上已經發佈陸上颱風警報了，聽說這個週末會有強風豪雨，大家別忘了做好防颱準備，出門也要小心喔！ ⚡💧☔,小米台灣 Mi Taiwan with 端木憲薇 and 5 others.,823,16,MI
2014-09-19 17:18:14,fb.com/360450250740751_647470298705410,"#橙色星期五 親愛的開發版發燒友們，本週 OTA 更新針對「音樂」和「瀏覽器」新增並優化了功能。了解更多更新日誌＋同場加映：MIUI 6 小米 2/2S 特別版絢麗發佈 🎉 請看：http://goo.gl/6A3sAQ

*更新前請詳讀注意事項說明，並記得備份
*開發版無內置Google服務，部分功能在中國大陸以外地區不適用",,354,5,MI
2014-09-19 11:34:44,fb.com/360450250740751_647385392047234,"現在到小米官網購買小米手機 3，就送你價值$440 的至簡支架保護套（六色可選） + 高透螢幕保護貼，送完為止喔！買小米手機 3 就送保護配件組，只在 mi.com/tw/mi3！

感謝以下三位用戶，參加我們昨天的分享按讚活動，別忘了私信聯絡我們領取你的 10400 小米行動電源！ 😤

陳忻怡 (danelle168)
王政賢 (wang.chengyin.5)
陳政元 (100000248195256)",,490,4,MI
2014-09-18 17:32:12,fb.com/360450250740751_647057788746661,等不及想在你的小米手機安裝 #MIUI6 嗎？在穩定版釋出之前，不如先去主題風格搜尋「Look Like MIUI 6」下載過過癮，體驗一下扁平化視覺風格、毛玻璃質感效果、以及全新圖標設計 ☺,,406,5,MI
2014-09-18 11:08:47,fb.com/360450250740751_646981718754268,現在購買小米手機 3，就送你價值$440 的至簡支架保護套 + 高透螢幕保護貼，送完為止！小米手機 3，經典旗艦機型性價比之王，買就送保護配件組，只在 mi.com/tw/mi3！今天晚上 23:59 前公開分享 + 按讚讓更多人知道，就有機會得到 10400 行動電源，我們要送出 3 顆，快點轉發吧！ 😤,,2440,1450,MI
2014-09-17 12:07:42,fb.com/360450250740751_646457172140056,$1可以做什麼？$1可以表達我們對您的感謝！小米為了感謝長久以來支持我們的紅米/紅米1S用戶，紅米配件組合（簡裝活塞耳機黑白二色選一+紅米至簡翻蓋保護套六色選一） $1回饋給您！一切都是為了感謝一路上有您，快分享出去吧  <3 ,,377,98,MI
2014-09-16 12:04:55,fb.com/360450250740751_645999748852465,$1可以做什麼？$1可以表達我們對您的感謝！小米為了感謝長久以來支持我們的紅米/紅米1S用戶，紅米配件組合（專用座充、電池、高透保護貼） $1回饋給您！一切都是為了感謝一路上有您 <3,,798,98,MI
