貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2016-07-21 10:32:01+00:00,360450250740751_1009639402488496,【紅米Note 3 特製版 銀白色登場！】銀白是純潔、高雅的顏色。專為台灣量身打造、支援台灣已開通 4G 全頻段的 紅米Note 3 特製版 銀白色明天首賣！★ 分享貼文 + 在留言上傳一張你身邊銀白色的事物並說說它的故事，我們將選出一位送出一隻讓你搭！了解更多： bit.ly/28SMm06,,1085,185
2016-07-21 02:20:31+00:00,360450250740751_1009558155829954,米家 LED 智慧檯燈，無可視頻閃、亮度色溫無段調整、四種場景優化調光、極簡設計長久耐用，書桌上的藝術品！售價 NT$995。今天中午開賣 ► bit.ly/29kG5Wp,,555,4
2016-07-20 04:30:00+00:00,360450250740751_1008992835886486,【米家 LED 智慧檯燈明天中午開賣】 bit.ly/29kG5Wp - 不只透過按鍵操控，還可以使用小米智能家庭手機 App 輕鬆調整亮度、色溫，設定間歇模式的工作、休息時間。同時內建了 4 種最常見的檯燈使用場景，滿足你對光線的各種需求，又兼顧保護視力。,,447,2
2016-07-19 04:37:00+00:00,360450250740751_1008345335951236,"米家LED 智慧檯燈支援亮度、色溫無段調整，另有四種日常使用場景模式。看看「就是教不落」的阿湯的評測  ► bit.ly/2a4O63V
星期四中午開賣，點擊了解更多米家LED 智慧檯燈↓ ↓ ↓",,532,16
2016-07-18 04:05:00+00:00,360450250740751_1007760889343014,熱浪來襲，清涼點擊 ↓ ↓ ↓,,580,6
2016-07-17 04:10:25+00:00,360450250740751_1006019706183799,炎炎夏日就是要玩水！就用小蟻運動相機記錄你的清涼出遊吧！小蟻運動相機現正特價，相機9折、多款玩水好搭檔現貨供應中。點擊圖片了解更多！,小米台灣 Mi Taiwan added 3 new photos.,380,9
2016-07-16 03:45:45+00:00,360450250740751_1005979076187862,"小米之家夏日最貼心  本周末到小米之家購買 紅米Note 3 特製版或 小米5+圈鐵/膠囊耳機，隨即贈送普通高透保護貼一片。炎炎夏日，快到小米之家吹冷氣，買手機！
點擊了解更多 小米5：bit.ly/29TeD58
紅米Note 3 特製版：bit.ly/28SMm06
台北小米之家：bit.ly/29zCRh3",,466,7
2016-07-15 04:10:01+00:00,360450250740751_1005444236241346,【大電量手機就是小米Max】上週發佈會後，遠從高雄來的高雄同城會長-阿華，直接用小米Max從台北101 一路不插電導航到高雄85大樓，來個1日雙塔！4個多小時最高亮度不中斷導航，你們猜還剩多少電？小米Max 擁有4850mAh大電池，等你來實驗。了解及購買小米Max： bit.ly/29yWwQ9,,704,18
2016-07-14 04:42:02+00:00,360450250740751_1005204542931982,"【小米之家 - 為你換新裝】夏天到啦！人要換新裝，手機也要！即日起至7/17止，持紅米 1/1s 或紅米 Note  3G/4G 即可到小米之家兌換保護套(隨機)一只，每隻手機限兌換一次。趁著夏天幫手機換件新衣服吧！其他機型更多手機保護套選購： bit.ly/29Ra1Os 

同時小米之家購買紅米 Note 3 特製版即贈紅米 Note 3 特製版普通高透保護貼一張。

* 贈品以門市贈送為準，送完為止，恕不挑款。",,574,36
2016-07-13 04:30:00+00:00,360450250740751_1004034136382356,"好消息！紅米Note 3 最近在 2016 世界移動通信大會(MWC)上獲得了「最佳經濟型手機獎」！評審認為：「紅米Note 3 是世界上首款配備了高通 650處理器的手機，擁有超快速指紋感應器，4050mAh超大容量電池及輕薄金屬機身，美觀，堅固且富有彈性」。瞭解產品詳情: bit.ly/28SMm06

全新紅米Note3 特製版，支援台灣五大電信業者4G LTE網路 (700Mhz/900Mhz/1800Mhz/2600Mhz) 等頻段。中華電信、遠傳電信、台灣之星等門市有實機展示讓你體驗，並有現貨熱賣中。",,895,19
2016-07-12 02:00:00+00:00,360450250740751_1003498133102623,"【小米Max 今天中午開賣囉！】除了擁有 6.44” 大螢幕 + 4850 mAh 超長續航大電池，小米Max 還有一系列專屬配件 Mi.com 搶先開賣，現在可以先將商品加入購物車！小米Max 售價NT$7,499，今天中午 Mi.com 與小米之家同步開賣。",小米台灣 Mi Taiwan added 4 new photos.,686,19
2016-07-11 10:17:00+00:00,360450250740751_1003334383118998,小米 Max 使用3選2卡槽，可自由切換雙SIM卡或者1張SIM卡+最大128G記憶卡擴充。同時支援4G+3G網路雙卡雙待，公司、親友的電話都能一手掌握！明天中午mi.com、小米之家 同步開賣！,,729,26
2016-07-11 05:20:00+00:00,360450250740751_1002623926523377,＃米家LED智慧檯燈 經過大量的數據分析，歸納得到了 4 種最常見的檯燈使用場景，並分別做光學調校。讓米家LED智慧檯燈在四種模式下盡可能滿足用戶對光線的各種需求，又兼顧保護視力，避免光學傷害。明天中午，mi.com 開賣！了解更多： bit.ly/29kG5Wp,小米台灣 Mi Taiwan added 4 new photos.,1108,38
2016-07-11 03:27:37+00:00,360450250740751_1003222056463564,"2016/6/21 - 7/9 中獎名單

7 月 12 日中午 12 點小米Max、米家LED智慧檯燈 首賣！恭喜以下用戶，別忘了在 7/13 23:59前私訊聯絡 小米台灣 Mi Taiwan！恭喜！

6月21日
https://www.facebook.com/xiaomitaiwan/posts/990859974366439
小米自拍桿
Wei Cheng Yun（weicheng.yun）、Kelly Wu（full358426）
江淑如（100000876531157）

6月29日
https://www.facebook.com/xiaomitaiwan/photos/a.360770610708715.1073741826.360450250740751/995762860542817/?type=3
小米Max
郭宇彬（kuo.tingwei）

小米Max F碼
周小琪（nancychou610）、林鼎偉（100000393271337）、
Yi-Yo Tasi (tasi.yiyo)、Liang Shang-Jui (shangjui.liang)、
曾信賓(100000460320074)、林柏丞(100003728544996)、
廖小宇(shi.d.fen)、善化捧魚彥(100000296787912)、
家泰 (lai.jun.xian)、戴光漢(100000286604209)

6月29日
https://www.facebook.com/xiaomitaiwan/posts/995982187187551
小米膠囊耳機
洪健凱(100000994148514)、陸家皓(100002307691234)

6月30日
https://www.facebook.com/xiaomitaiwan/posts/996453903807046
小米膠囊耳機
Li Xuan(li.xuan.14203)、 黃雅綉(KDFat)、Jet Liou(jet.liou)

7月4日
https://www.facebook.com/xiaomitaiwan/photos/a.360770610708715.1073741826.360450250740751/997698467015923/?type=3
小米空氣淨化器
林信帆(apong1984)

7月7日
https://www.facebook.com/xiaomitaiwan/posts/1000676000051503
小米Max
張小智(qwe1124)

7月10日
https://www.facebook.com/xiaomitaiwan/posts/1002242753228161
小米Max  T-shirt 
黃筱仁(100003218905279)、Sabrina Huang(sabrina0529)、
張賜全(100000068646694)、沈奕維(100001675847771)、
Ferngwoei Fw(ferngwoei.fw)、Shen Wen Lai(lai.j.mao.7)、
黃煒勛(ji.lieshen)、Andy Chen(100001898873972)、
承恭(brian.aus)、Jia Sheng Chen(jiasheng.chen.9)

領獎辦法：
中獎者須透過小米台灣官方粉絲專頁，在 7/13 23:59 前以私訊方式聯絡。未於名單公佈後三日內聯絡小米台灣 Facebook，視同放棄得獎資格，不予遞補。 
注意事項：
1 中獎獎項原則上於活動結束後一個月內發放寄送，如有其他因素導致獎項發放寄送時間耽擱，台灣小米通訊有限公司（以下簡稱〉「小米台灣」）保有修改發放寄送時間之權利。
2 得獎名單將透過小米台灣 Mi Taiwan 臉書粉絲團公告通知，得獎者需以臉書訊息回傳：真實姓名、聯絡電話、寄送住址（僅限台、澎、金、馬地區）、小米帳號等訊息，作為活動贈品寄送依據。若因資料不齊造成贈品無法寄送，或寄送遺失，恕不補發。得獎者若在中獎訊息公佈後 3 天內未回傳資料，視同放棄得獎。
3 得獎者每人限領一份獎項。獎項不得以任何理由要求更換、轉讓，亦不得要求折換等值現金，並以實物為準。一經使用，不得要求換發獎項。小米台灣保留以等值獎品替代原獎品之權利。 
4 一旦得獎者簽收或領取贈品後，若有遺失或被竊， 小米台灣將不發給任何證明或補償。中獎贈品不享有任何保固、保修服務。 
5 小米台灣有權決定取消、終止、修改或暫停本活動，如有任何變更將公佈於小米台灣官方 Facebook 粉絲專頁，恕不另行通知。 
6 中獎者保證所有提供的資料均為真實且正確，無盜用任何他人資料之行為。如有不實或不正確之情事，中獎者同意小米台灣得無條件取消中獎資格。",,252,3
2016-07-10 03:30:00+00:00,360450250740751_1002242753228161,小米台灣2016夏季體驗會，圓滿成功！想要擁有小米Max 限量T-shirt 嗎？趕快分享 + 留言說說你最喜歡小米Max的一點，我們送出十件！感謝南部甚至遠從台東冒風雨而來的米粉熱情參與，我們致力與各位米粉分享對科技的熱愛，MIUI 總監馬驥特別加碼分享許多MIUI 8 的強大功能，也在體驗時段與米粉零距離互動，聽取大家的意見。每一個米粉的支持都是 我們前進的動力，希望未來有更多機會與大家一起交流，讓每一個人都能享受科技的樂趣！,小米台灣 Mi Taiwan added 13 new photos.,638,155
2016-07-09 10:02:10+00:00,360450250740751_1001436959975407,一場活動的成功，除了台上講者無數次的排練 Henman Lee 李佳峰、所有同仁堅持到最後一刻不休息，更重要的其實是台下觀眾們專注的眼神、給予的支持與鼓勵。昨天颱風將至，但仍有超過百名米粉不畏風雨前來，許多人簽到時都渾身濕透了，我們除了心疼更抱著無比的感激。感謝你們用行動支持 感謝北高同城會及校園俱樂部用熱情感染全場。我們將為各位帶來更多新品，也期待下一次與各位見面！點讚關注 小米台灣 Mi Taiwan 讓我們一起在台灣享受更多生活中的藝術！,小米台灣 Mi Taiwan added 17 new photos.,472,4
2016-07-08 10:58:55+00:00,360450250740751_1001460836639686,"【#小米Max 尋找Max 贏大獎】大螢幕手機就是小米 Max ！跟我們一起找出最 Max的事物吧。在遊戲中點擊面積最大的方塊就可以過關得分，分數越高，抽獎次數越多！快來比眼力，抽小米 Max F 碼、小米 Max 配件優惠券、小米手環標準版、小米活塞耳機炫彩版等多樣獎品 ★小米 Max 6.44""大螢幕、4850mAh大電量、 4G + 3G ， 3 選 2 卡槽，售價$7,499，7 月 12 日中午 Mi.com、小米之家同步開賣→ bit.ly/29yWwQ9",,593,19
2016-07-08 05:09:17+00:00,360450250740751_1001006440018459,"【6.44"" #小米Max，可以放入口袋的大螢幕手機】大螢幕，看什麼都震撼！金屬機身弧形收邊+2.5D玻璃，機身只有7.5mm薄，大而輕薄單手可握。搭配MIUI 專為大螢幕設計的單手模式+懸浮球設計，方便快速。7 月 12 日中午 Mi.com、小米之家同步開賣，售價 NT$7,499。",小米台灣 Mi Taiwan added 4 new photos.,833,9
2016-07-08 02:18:23+00:00,360450250740751_1001241266661643,"【大螢幕手機就是 #小米Max 】① 6.44""大螢幕，看什麼都震撼；② 4850mAh大電量，續航更持久；③支援 4G + 3G，3選2卡槽，最高可在額外擴充128GB；。7 月 12 日 Mi.com、小米之家同步開賣，售價 NT$7,499。",小米台灣 Mi Taiwan updated their cover photo.,605,16
2016-07-07 15:04:37+00:00,360450250740751_1000786736707096,"#小米2016夏季新品發佈會 除了發佈 #小米Max，還有兩款智慧家電！
#小米空氣淨化器2 ► bit.ly/29oV2ss - 10分鐘，房間空氣煥然一新！超強模式淨化性能高達310m³/h ① 佔地面積少於一張 A4 紙 ② 智慧手機遙控、自動換濾芯提醒 ③ 高效淨化3層桶形一體濾芯，PM2.5淨化率99.7%。售價$3995，7 月底開賣。
#米家LED智慧檯燈 ► bit.ly/29kG5Wp - 照明之上，更是光的藝術品！① 簡潔之美，光源穩定，無可視頻閃 ② 間歇/兒童/電腦/閱讀4種模式 ③ 色溫冷暖/亮度強弱，輕轉無段調整。售價NT$995，7/12 開賣。",小米台灣 Mi Taiwan added 4 new photos.,1459,75
2016-07-07 11:55:51+00:00,360450250740751_1000829296702840,青春無敵米家少女與可愛的電獺少女在小米之家直播三個新品開箱和送大獎，快來看看喔！！,小米台灣 Mi Taiwan was live.,1178,36
2016-07-07 10:30:00+00:00,360450250740751_1000790966706673,今天發佈的小米Max、米家LED智慧檯燈和小米空氣淨化器2是不是讓大家很興奮呀！今晚八點 小米台灣 Mi Taiwan 特別邀請到最青春無敵的米家少女，跟最專業可愛的 電獺少女-女孩的科技日常 在小米之家直播開箱和送大獎。關於新品的問題她們都會一一為你解答喔 >.^ ，等等八點別忘了鎖定我們！,,374,0
2016-07-07 06:43:10+00:00,360450250740751_1000676000051503,"【大螢幕手機就是小米Max 】公開分享 + 留言「小米Max大螢幕用來_____最爽！」就有機會得一部！① 6.44""大螢幕，黃金尺寸 ② 4850mAh大電量，超長續航 ③ 支緩 4G + 3G，3選2卡槽，最高可擴充128GB SD。7 月 12 日中午 Mi.com、小米之家同步開賣，售價 NT$7499。活動 7/8 23:59 截止。",,4022,2963
2016-07-07 06:10:26+00:00,360450250740751_1000698490049254,#小米2016夏季新品發佈會 發表全新 #MIUI8國際版，設計靈感源自萬花筒。最新手機分身功能，你可以同時登入兩個 Facebook、Line 等等。使用不同密碼進入不同手機桌面，將工作與私人生活完全分開，玩法無限！還有其他新功能，長截圖、懸浮球、全新計算機等，7 月 11 日開放公測。哪個新功能讓你最興奮？,小米台灣 Mi Taiwan added 6 new photos.,759,14
2016-07-07 05:12:12+00:00,360450250740751_1000693613383075,大家午安，#小米2016夏季新品發佈會 即將開始，各位米粉們準備好了嗎？我們將帶給大家眾多新品。晚上八點，發燒新品在小米之家搶先直播，請密切關注 小米台灣 Mi Taiwan,,505,7
2016-07-06 05:58:53+00:00,360450250740751_1000158746769895,明天就是 #小米2016夏季新品發佈會囉 在發佈會之後，晚上八點，米家少女 X 電獺少女-女孩的科技日常 首度合體直播，發燒新品搶先在台北小米之家跟大家見面啦！最真實的開箱直播、最有趣的互動就在這裡！請密切關注 小米台灣 Mi Taiwan,,434,11
2016-07-05 13:13:04+00:00,360450250740751_999714050147698,#小米2016夏季新品發佈會 還有一天，趕緊關注粉絲專頁。更多最新最即時的資訊都會第一時間公告在這裡喔！7/7 13:30 我們不見不散！,小米台灣 Mi Taiwan updated their cover photo.,587,9
2016-07-05 04:09:16+00:00,360450250740751_999510716834698,#小米2016夏季新品發佈會 就在後天！時間的變換，光影的優雅線條。更多新品資訊就在發佈會上跟大家揭曉囉！ 同時這次發佈會特別邀請到 2 位重量級嘉賓首次來台，大家知道是哪 2 位小米生態鏈產品公司的創辦人、CEO 嗎？,,402,9
2016-07-04 02:38:31+00:00,360450250740751_997698467015923,#小米2016夏季新品發佈會 倒數三天！喜歡點「大心」想買點「讚」，留言猜「小米_____終於來啦！」公開分享，送出一台新品。台灣米粉期待已久的重量級新品。到底是什麼，讓魚兒都嚮往空中呢？,,1497,717
2016-07-03 03:20:50+00:00,360450250740751_997688457016924,小米台灣至今舉辦大大小小多場發佈會、體驗會、試玩會、MIUI沙龍，各地同城會也舉辦許多活動與米粉們玩在一起。你呢？哪一場是你參與過最有印象的呢？,,489,2
