貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2016-07-26 02:24:16+00:00,1403439883268756_1763812687231472,"6月R9 | R9 Plus活動【9團去兜風 PLUS】GOGORO PLUS得獎者已抽出：恭喜：鄭Ｏ志（6/16抽獎）、 莊O和（7/01抽獎）兩位得獎者。
也歡迎關注和參與7月的精彩官網活動唷：http://www.oppo.com/tw/index.html

#GOGORO",,1044,10
2016-07-25 13:42:00+00:00,1403439883268756_1762120274067380,"什麼讓你更漂亮？
蝦咪厚哩溝咖水？
罵該ㄅㄣˊ拰邊逗案將ˊ？
What makes you even more beautiful? 
#OPPOF1s #SelfieExpert #自拍美顏機",,313,5
2016-07-25 10:00:00+00:00,1403439883268756_1762068444072563,"小弟最佩服的就是摩羯座了，總是可以給我們很多工作上的正能量！比如不管是聽歌、還是看電影、還是玩手機，你都不要吵到他，買手機也是喜歡自己靜靜的挑選，不喜歡導購員在一旁喔~

#摩羯座 #手機日常 #校花點點名",,247,5
2016-07-25 04:06:07+00:00,1403439883268756_1763382830607791,"“除非你有勇氣到達看不到岸的地方，否則你永遠不可能跨越大洋。”——克里斯多福·哥倫布

#小O祝你一週都有好心情",,216,5
2016-07-24 13:41:00+00:00,1403439883268756_1762120140734060,"什麼讓你更漂亮？
蝦咪厚哩溝咖水？
罵該ㄅㄣˊ拰邊逗案將ˊ？
What makes you even more beautiful? 
#OPPOF1s #SelfieExpert #自拍美顏機",,351,14
2016-07-24 10:00:00+00:00,1403439883268756_1762067364072671,"我們霸氣的校花妹妹能用下巴將手機拿住喔！還能手持三支手機三個行動電源……但這不是小編要說的重點，你們射手座寶寶為什麼出門喜歡帶那麼多東西呢……
盧薇 Luvis
#射手座 #手機日常 #校花點點名",,296,2
2016-07-24 03:57:00+00:00,1403439883268756_1760804984198909,"ifans小旭哥的R9 Plus開箱，一大波實測照片襲來，非吃到飽的朋友請小心流量爆表！——我的秘密武器！無敵大大機 OPPO R9 Plus 無敵大電量、六吋大螢幕追劇超爽開箱！

http://ifans.pixnet.net/blog/post/219304763",,1169,15
2016-07-23 13:40:00+00:00,1403439883268756_1762119774067430,"什麼讓你更漂亮？
蝦咪厚哩溝咖水？
罵該ㄅㄣˊ拰邊逗案將ˊ？
What makes you even more beautiful? 
#OPPOF1s #SelfieExpert #自拍美顏機",,400,12
2016-07-23 10:00:00+00:00,1403439883268756_1762065060739568,"天蠍座表面看起來鬼馬精靈，其實很多天蠍寶寶是個路癡喔！離開了導航就遠離了這顆星球……
但小O也要提醒各位，不要一直盯著手機不看路喔~安全最重要！

#天蠍座 #手機日常 #校花點點名",,282,5
2016-07-23 09:37:51+00:00,1403439883268756_1762547014024706,"OPPO攝影講堂淡水站，跟著小帆老師學手機攝影，大家被小帆的經歷逗的前仰後合，二十支OPPO R9朝小編咔咔一頓拍
用鏡頭和世界交朋友",OPPO added 4 new photos — at 淡水河岸老街.,297,2
2016-07-22 12:53:00+00:00,1403439883268756_1761671450778929,"今年一月上市的OPPO F1在台灣引起了不少的關注和熱議，很多朋友通過它第一次認識了OPPO~對於F1什麼是你印象最深的？
時隔半年之後~現在我們馬上就要見到全新升級的OPPO F1s了，對於F1s你又有哪些期待？",,447,18
2016-07-22 10:00:00+00:00,1403439883268756_1762029587409782,"天枰座寶寶是怕沒電寶寶，幸虧有VOOC閃充，讓我手機電力直上80%！
天枰座的朋友們，你們現在的手機電力都是多少呢？

#天枰座 #手機日常 #校花點點名",,339,5
2016-07-22 03:18:00+00:00,1403439883268756_1761553560790718,"參加OPPO攝影講堂新北-淡水場的朋友們！明天不見不散唷！
台中上午場還剩最後3個名額，報名網址：https://goo.gl/CthFQ9

#攝影講堂 #OPPOCameraPhone",,299,3
2016-07-21 10:00:32+00:00,1403439883268756_1761674320778642,"這樣的處女寶寶，你認同嗎？
仔細到過分誇張，對照手機規格要貨比十家，挑一支合適的手機給他對於手機廠商來說就是一個巨大的挑戰，不過這一點也難不倒OPPO，規格夯到怎麼比都不怕，又有獨家的閃充和美顏，怎麼能不選它！
盧薇 Luvis
#處女座 #手機日常 #校花點點名",,292,10
2016-07-21 03:14:00+00:00,1403439883268756_1761551910790883,"再來看看高雄場學員的作品吧！取景和角度都已經接近大師級別了！
#攝影講堂 #OPPOCameraPhone",,273,2
2016-07-20 10:00:00+00:00,1403439883268756_1761236437489097,"馬上就要到獅子座了，快來看看你是這樣的獅子座嗎？

自己手機中的男神女神，別人眼裡的自拍狂魔~但首先你得有一支自拍好看的OPPO手機喔！
羅淳茹 小棉
#獅子座 #手機日常 #校花點點名",,245,3
2016-07-20 04:15:00+00:00,1403439883268756_1761162380829836,"不如一起拍張照！
Instagram OPPO台灣站正式上線營運，歡迎追蹤我們！有好的作品也可以 @oppo_taiwan  ,美麗的台灣需要留下你的記錄！

追蹤：https://www.instagram.com/oppo_taiwan/
#Instagram #OPPOTaiwan",,675,4
2016-07-19 10:00:00+00:00,1403439883268756_1760790490867025,"今天還是巨蟹座，我們就從巨蟹座開始我們星座與手機的日常故事吧！

不停的滑手機，始終擔心會有新訊息找你或者沒有新訊息找你，這就是巨蟹座啦，快來看看你有沒有撞槍！

焦圓圓
#巨蟹座 #手機日常 #校花點點名",,333,17
2016-07-18 10:01:14+00:00,1403439883268756_1760392130906861,"小O週一新鮮報！

七月下半月，重頭戲開場！3位水水校花、12個星座怪怪舉動，OPPO帶你解密十二星座和手機的日常故事，每天一則不斷更~每晚六點鎖定OPPO 台灣粉絲團唷！

盧薇 Luvis 羅淳茹 小棉 焦圓圓

#十二星座 #手機日常 #校花點點名",,474,5
2016-07-17 07:06:00+00:00,1403439883268756_1758597941086280,自從用上了R9系列手機，包包內一直帶著的一顆行動電源尿袋就可以放在角落了，包包變輕了，心情也輕鬆了，心情美麗了，拍照又會更美了……,,485,9
2016-07-16 08:15:23+00:00,1403439883268756_1759495564329851,午後四點鐘，參加攝影講堂的朋友們紛紛開啟了自拍模式，從此加入了OPPO的自拍神教，沒有不愛自拍的，只是你沒有一支可以自拍得很好的手機。,OPPO added 5 new photos — at 高師大美學咖啡.,573,10
2016-07-16 07:03:00+00:00,1403439883268756_1758594287753312,看直播不想卡來卡去？就來試試R9吧！超愛棒球的小D立刻得救！,,449,6
2016-07-15 03:22:00+00:00,1403439883268756_1758521347760606,參加OPPO Camera Phone攝影講堂活動 高雄場的O粉們，明天見！,,277,4
2016-07-14 10:53:00+00:00,1403439883268756_1758640254415382,"史上最翔實的 R9 Plus 評測文就是老貓這篇了，看外觀與配件、看跑分和實測、看ColorOS 3.0功能、看拍照與Show Girl Vivian自拍、特別值得一提的是還有詳細的4K錄影測試可以看！
全面了解這款手機不要錯過OPPO R9 Plus (x9079) 手機評測，6吋手機搭配前後1600萬畫素鏡頭
#R9Plus

http://iqmore.tw/oppo-r9-plus-x9079-review",,1054,19
2016-07-14 07:10:54+00:00,1403439883268756_1758599834419424,"這個夏天，邂逅了R9 Plus的心情是如此得好！你那邊現在天氣好嗎？
#無敵大大機
#前後1600萬畫素鏡頭
#正拍反拍反正好拍",,914,9
2016-07-13 10:11:00+00:00,1403439883268756_1758154404463967,"美Z哥拿著R9 Plus帶你拍編展場Show Girl！
女為悅己者容，追劇、美顏功能、超大容量電池讓妳出門在外不用擔心電量，盡情使用手機，OPPO R9 Plus，絕對是妳不能錯過的好手機。

http://beautyz.net/13736.html",,674,8
2016-07-13 04:18:28+00:00,1403439883268756_1622868151359012,"2016 OPPO Camera Phone攝影講堂 微·旅行 學員作品集合
報名網址：https://goo.gl/CthFQ9",OPPO added an event.,170,0
2016-07-12 11:53:20+00:00,1403439883268756_1757821497830591,"想知道高鐵上開箱手機是一種怎樣的體驗嗎？請看董達達的：[高鐵上急速開箱] OPPO R9 Plus 除了6吋大螢幕還帶來更多升級

http://www.dada3c.tw/2016/07/242.html",,1507,28
2016-07-12 03:50:09+00:00,1403439883268756_1757674737845267,"感謝所有報名參加OPPO Camera Phone攝影講堂 微·旅行活動的O粉們！高雄場與台北場的正式名單全部確定和通知了！請查看是否有你的名字唷！沒有報到名的朋友不要失望，下次可以趁早來報名喔！已經報名的朋友請保持電話暢通，以免錯過候補機會。OPPO Taiwan驚喜活動不斷，加入和關注 OPPO 更多消息第一時間告訴你！ 

台中場僅剩幾席名額，想來的朋友不要錯過，報名連結：https://goo.gl/CthFQ9
我們會在確定名單後再行通知和公佈
#OPPO攝影講堂",OPPO added 2 new photos.,259,4
2016-07-11 11:03:59+00:00,1403439883268756_1757338351212239,"2年時間的工藝提升、1萬小時以上的精心打磨、對於材質、製作工藝、噴砂工藝的不斷探索，才能將全金屬一體成型這個名詞深深烙刻在OPPO R系列手機上。
你有R系列手機嗎？它的型號是什麼？除去手機殼再來摸摸它真實的外表吧！
#你的R代碼",,1164,25
2016-07-11 06:00:47+00:00,1403439883268756_1757254817887259,"神秘嘉賓小O現身啦！就在劣人傳之詭計記者會現場跟主角們一起合影！這個夏天就讓OPPO與你一起透心涼～
正港台灣驚悚劇 劣人傳之詭計 已經在Line TV全部上線了，還沒看的人趕緊去追劇吧！
觀看網址：https://tv.line.me/v/966691
郭書瑤 瑤瑤 麵麵 - 陳映蓁 陳芷妧（晚玩） 陳慕",OPPO added 7 new photos.,507,8
2016-07-11 04:51:08+00:00,1403439883268756_1757225234556884,"週一搶先報！劣人傳之詭計記者會正準備中！
聽說還有神秘嘉賓會出現，快來參與今夏最驚悚劣人傳之詭計的直播吧！
直播這裡看：http://goo.gl/gT3OYz
#Live直播中 #詭計記者會",OPPO shared 劣人傳之詭計's post.,155,0
2016-07-10 07:52:00+00:00,1403439883268756_1755597278053013,與其在家打遊戲看漫畫、不如帶著閃充好的手機出去踢場球如何？,,696,4
2016-07-09 12:48:00+00:00,1403439883268756_1755596828053058,我們家的設計師阿曼說，好看的手機就是怎樣搭配都好看！,,601,6
2016-07-09 06:59:00+00:00,1403439883268756_1755582678054473,"夜拍真的很好，而且還支援4k錄影及高動態HDR攝影。不管正拍反拍上拍下拍，無論怎麼拍都是美美的啦。
還有R9 Plus的好搭檔OPPO自拍桿的開箱可以看看噢！
來看麥兜小米開箱文：螢幕更大 效能更好 拍照更強的 OPPO R9 Plus 開箱評測
R9系列及OPPO自拍桿購買處：http://estore.oppomobile.tw/

http://mcdulll.pixnet.net/blog/post/115058155",,1212,17
2016-07-08 10:54:00+00:00,1403439883268756_1755619324717475,"想一網打盡所有推薦R9系列手機的達人和文章？快來看看：http://www.oppotwfc.com.tw/blog2016/

分享頁面到自己的FB主頁（需設為公開）還有機會獲得超有愛禮品喔！！
活動操作步驟：進入頁面並且點擊分享按鈕>>完成公開分享到自己的FB主頁>>在此貼文下留言：已分享

將有機會得到防颱風超大巴薩限量背包（共3人）
防颱風愛心零食1罐（共3人）",,1119,536
2016-07-08 02:30:00+00:00,1403439883268756_1755594951386579,"大家買好泡麵飲料了麼？小O溫馨提醒大家，強颱「尼伯特」來勢洶洶，安心在家滑手機，不要隨意出門吹風唷！
OPPO手機維修事宜等颱風過後再為您熱情服務，有其他問題可以留言給我們！",,442,0
2016-07-07 10:41:52+00:00,1403439883268756_1755609798051761,"大家能看出來仿妝是誰嗎？

如果你也愛貓是個貓奴，就不要忘記試試R9 Plus的拍照功能喔~閃拍加相位對焦，非常好用！

颱風天記得早點回家看看喵喵是否害怕了！",OPPO shared 希默&雙啦的雜物間's post.,204,0
2016-07-07 03:59:00+00:00,1403439883268756_1755494128063328,"OPPO台灣論壇成立半個月了，我們想和你一起把它變成一個O粉的大樂園！
OPPO台灣論壇版主招募計劃正式啟動，歡迎有熱情、有空閒、有能力的你和我們一起，讓OPPO越快越強！
福利當然不能少，詳細報名要求和網址：
http://community.oppo.com/tw/forum.php?mod=viewthread&tid=6830&extra=",,556,7
2016-07-06 10:18:00+00:00,1403439883268756_1754783454801062,"小編接下來要講一個魯宅被無縫接軌的故事（大誤），其實是iPhone跳OPPO手機的故事啦！下面請看手機王網友的R9 Plus開箱：小iPhone無痛無縫接軌OPPO R9 Plus 。

有從iPhone跳到OPPO的朋友嗎？舉個手跟小編打個招呼呀！

http://www.sogi.com.tw/talks/IOS%E7%B2%89%E7%84%A1%E7%97%9B%E7%84%A1%E7%B8%AB%E6%8E%A5%E8%BB%8COPPO_R9_Plus/6248868",,628,6
2016-07-05 09:56:00+00:00,1403439883268756_1754370941508980,"每次看完硬大的專業開箱文都忍不住也想衝出去拍幾張照片，這次也不例外，來看硬是要學：OPPO R9 Plus開箱評測／6吋超大螢幕，史上最耐60小時續航的專業拍照機

原文網址: http://www.soft4fun.net/product-test-report/mobile-device/oppo-r9-plus-review.htm#ixzz4DQZjPmFn",,1174,14
2016-07-04 09:50:00+00:00,1403439883268756_1754368884842519,"3C界李宗盛親自上陣，體驗OPPO R9 Plus 的1600萬畫素+7段美顏4.0，才剛體驗到第三段就收手了，究竟是為什麼？
來看Kisplay-K大讚不絕口的前後1600萬畫素：R9 Plus 開箱評測 高續航、大螢幕、美相機三個願望一次滿足

http://www.saydigi.com/2016/06/oppo-r9-plus-unboxing.html",,1256,18
2016-07-04 02:57:52+00:00,1403439883268756_1754296894849718,"小O週一新鮮報，又有好料跟你說！
今夏最值得追的恐怖懸疑網路劇-劣人傳之詭計，就將會在七八月跟大家見面啦！
除了瑤瑤 #郭書瑤 和首次觸電螢幕的成大校花：#陳芷妧  #陳映蓁麵麵   三大美女同台合作外，還有帥氣的 #李宗霖 和 #陳慕 拿著好用的OPPO拍照手機喔！

OPPO邀你一起試膽！",OPPO shared 劣人傳之詭計's photo.,157,0
2016-07-03 04:02:00+00:00,1403439883268756_1753089018303839,"猜猜這是哪部手機的開箱？ OPPO R9巴薩全球限量版

那麼問題來了，除了大海一般的湛藍色手機外，還有幾樣配件在包裝內呢？

分享本影片+留言你的答案+按讃 OPPO 粉絲團，我們會抽出3位粉絲獲得巴薩限量背包一個喔，非常大隻實用的背包，快來看R9特別款的開箱吧！",,3504,1359
2016-07-02 11:00:00+00:00,1403439883268756_1753086161637458,"7月購機活動之台哥大獨家好禮
2016/07/01(五)起~2016/07/31(日)止於台灣大哥大直營或加盟門市購買OPPO R9不限顏色，登錄可獲得鋼鐵極限黃色防水袋乙個(市價NT$799)

具體活動規則及訊息請參考活動頁面，登錄網址：http://www.oppotwfc.com.tw/ac/cusactivity/201607_R9_twmobile_waterproofbag
*限前1000名登錄成功者獲得",,315,8
2016-07-02 07:00:00+00:00,1403439883268756_1753085551637519,"7月購機活動之遠傳電信獨家好禮
2016/07/01(五)起~2016/07/31(日)止於遠傳直營或加盟門市購買OPPO R9 或 R9 Plus 128GB版不限顏色，登錄送愛戀金時尚手拿包乙組(市價NT$990)，雙週更有加碼抽手機買一送一資格(買R9抽R9，買R9 Plus 抽R9 Plus)

具體活動規則及訊息請參考活動頁面，登錄網址：http://www.oppotwfc.com.tw/ac/cusactivity/201607_r9plus128gb_bogof
*手拿包限前600名登錄成功者獲得",,1151,23
2016-07-02 03:00:00+00:00,1403439883268756_1753085318304209,"7月購機活動之中華電信獨家好禮
2016/07/01(五)起~2016/08/31(三)止於中華直營或神腦特約門市購買OPPO R9 或 R9 Plus 64GB版不限顏色，登錄可獲得經典黑色多功能雙肩包乙個(市價NT$990)

具體活動規則及訊息請參考活動頁面，登錄網址：http://www.oppotwfc.com.tw/ac/cusactivity/201607_cht_chtanniversary
*限前5000名登錄者唷",,395,4
2016-07-01 11:19:00+00:00,1403439883268756_1753083541637720,"你最在意大螢幕手機的哪一點？
7月，R9 Plus 6吋大螢幕手機64/128GB 全色系均已上市，反正好拍，最強閃充。
分享本則貼文+留言你最喜歡大屏手機的功能+按讃 OPPO 粉絲團 ，我們將隨機抽取5位O粉獲得精美禮物一份！

官網購買：http://estore.oppomobile.tw/category/A44919
體驗店地址：http://www.oppo.com/tw/shops
中華、神腦、遠傳門市也可購買或續約唷~

本活動截止至2016/7/12/12:00.",OPPO added 6 new photos.,1424,448
